t,y,theta
32.25,34.22858238448853,34.27895931279058
32.300000000000004,34.26000951619993,34.19827487854585
32.35,34.0824730795935,34.26166702240758
32.4,34.579314516095806,34.32085863464401
32.45,33.82447216010803,34.329991704869066
32.5,34.65189996715165,34.33094021789728
32.550000000000004,34.3387296024836,34.37912450957296
32.6,34.45966084761227,34.325444851375806
32.65,34.77842895915102,34.40069480432505
32.7,34.57280455879648,34.67583807137544
32.75,34.99544951971166,34.80580894240634
32.800000000000004,34.209342165574554,34.922402400814335
32.85,34.94134393995306,35.07162538372855
32.9,35.064539221678345,35.27081301003678
32.95,35.467643738343,35.38971485667518
33.0,35.02413645219246,35.367473914117205
33.050000000000004,34.5470799085362,35.46270249615698
33.1,35.05797719353732,35.409245423141336
33.15,35.40760369476703,35.519837261291435
33.2,36.150998124397866,35.60549507803846
33.25,36.2265997924642,35.64869832501956
33.300000000000004,35.60452858933234,35.66700939749513
33.35,35.891736923541046,35.80650572054171
33.4,35.49982202148027,35.78518753778342
33.45,36.06350719905442,35.70485284847956
33.5,34.931652795992,35.86563387125717
33.550000000000004,35.58900535327021,35.957763721206454
33.6,35.950819419513614,36.065507657894074
33.65,36.45705462301376,36.260231849606775
33.7,36.18262556238899,36.24628334295916
33.75,35.71307103746801,36.249674563413734
33.800000000000004,36.766409313840946,36.41612750413861
33.85,35.7950557979883,36.570852458073354
33.9,36.73502684283348,36.64086224996502
33.95,36.28755692290447,36.77419743135552
34.0,36.52536047415115,36.79121534413584
34.050000000000004,37.59009897075425,36.96857919176924
34.1,37.50890544171341,37.036858068344365
34.15,36.55253349152398,37.12180402217375
34.2,36.95450685597504,37.06993671810122
34.25,37.42153462501325,37.0964743994462
34.300000000000004,37.27104795252331,37.26217793792592
34.35,37.71103208955963,37.30093339781087
34.4,37.591468405610186,37.32689607581406
34.45,37.45488283465394,37.39415074455186
34.5,37.50197609931316,37.468406741190115
34.550000000000004,38.142852355895734,37.54897883853853
34.6,37.012404141984476,37.43732830306349
34.65,38.203488794189774,37.569710509157
34.7,38.03750511990143,37.82783649783622
34.75,37.6218310986657,37.81248003438698
34.800000000000004,38.02092971876054,37.990337517050484
34.85,37.75292194786097,37.92751046329449
34.9,38.16285340955387,38.05351909024817
34.95,37.91435785226321,37.83673894313955
35.0,37.055513908075774,37.723236471631886
35.050000000000004,37.57574429827969,37.89323116560907
35.1,37.88258390550829,37.96387039254934
35.15,39.02401974907917,38.158962082663486
35.2,38.41083054965464,38.28884422448363
35.25,38.367410193789745,38.39011741356215
35.300000000000004,39.16176397005542,38.53405429629907
35.35,38.426213130050066,38.7189035251497
35.4,38.180786229880816,38.772400250272845
35.45,38.93857729506148,38.86079916208794
35.5,38.817104123346475,38.92839369783418
35.550000000000004,39.53746460799085,39.08134059416818
35.6,39.22942126630336,39.15023517583314
35.65,38.98770564939632,39.28483284058041
35.7,39.39844545020319,39.372529479513666
35.75,39.34612230647091,39.33406775508383
35.800000000000004,39.71055681912159,39.49333062622499
35.85,40.04428829719154,39.38600816264321
35.9,39.39322913745499,39.440040933010344
35.95,39.872823192014,39.68594426752164
36.0,39.166105964598046,39.73738923226993
36.050000000000004,39.649685292262724,39.924435735439204
36.1,39.39731948475864,39.92114380420821
36.15,39.906200018231814,40.053830431911074
36.2,39.76440773482644,39.9971339872396
36.25,39.90554479286778,40.00711084898796
36.300000000000004,40.53689495772269,40.177494413449416
36.35,40.168420970859785,40.096184171470156
36.4,40.07241205639924,39.99203803806414
36.45,39.95138153815926,40.03464176243517
36.5,40.287400496618,40.22110071232657
36.550000000000004,40.39565304622722,40.317684123117
36.6,40.93112824363423,40.489575352264524
36.65,40.38759688565882,40.797702158911605
36.7,40.17525829389654,40.75311404689355
36.75,40.921229096846126,40.68021270655587
36.800000000000004,40.43754826393496,40.62033083112721
36.85,41.338196366358474,40.652288364763926
36.9,39.83409255354282,40.734596253591405
36.95,41.13252046678631,40.851391588157604
37.0,40.97278060832761,40.92449370561864
37.050000000000004,40.54512166659311,40.75475982060708
37.1,40.526629190696966,40.62381355904661
37.15,40.17197113691366,40.581555068132054
37.2,40.28158657292446,40.623320853355764
37.25,40.560989214342584,40.84958541274821
37.300000000000004,40.84063097244625,40.89080722697403
37.35,40.5324697529704,40.978077354117495
37.4,40.92077375344703,40.920273160613334
37.45,41.26280556713013,40.82531362888314
37.5,41.75916732288089,40.91053952551636
37.550000000000004,41.356727870484846,41.059361000127936
37.6,41.5938596479673,41.172939789442474
37.65,40.606394431272776,41.26395337063413
37.7,40.07710947805197,41.26274833900431
37.75,41.18238243915605,41.299739755568815
37.800000000000004,41.46331048777929,41.38776042788592
37.85,41.13143802876909,41.27274614000254
37.9,41.731122317780134,41.25289554952779
37.95,41.3873052649234,41.17635066225206
38.0,41.234354591544154,41.24954266901456
38.050000000000004,40.50884682049428,41.30337798975101
38.1,41.53712927566724,41.46612196620634
38.15,42.24569070523831,41.38381955694741
38.2,41.316531157182396,41.42498068064337
38.25,41.490464982775684,41.51534363849904
38.300000000000004,41.58007445055114,41.6769790412362
38.35,42.502992235435016,41.86332323702774
38.400000000000006,41.34249540115205,41.8333449014317
38.45,42.454123016644466,41.94810662902404
38.5,42.18411044679758,41.90985152248021
38.550000000000004,42.57507580745316,42.05657057204081
38.6,41.989748395374036,42.00167876945244
38.650000000000006,41.66386142597514,42.1158857032487
38.7,41.77661657347452,42.162466331157304
38.75,41.76460913050875,42.09834644452872
38.800000000000004,41.773439866579004,42.01280940506239
38.85,41.295093610686564,42.10994110512747
38.900000000000006,42.06458879036749,42.26900873402121
38.95,42.239317438536965,42.270873068494815
39.0,42.36965767264443,42.244705475633296
39.050000000000004,42.801505954540815,42.39404341703942
39.1,42.583942933593214,42.61140370192826
39.150000000000006,42.63729081247127,42.718773230214595
39.2,42.4195391605167,42.74589402142799
39.25,43.09942308302303,42.963864342654745
39.300000000000004,42.91211396307642,42.92145558942969
39.35,43.14001525103554,42.91099199853998
39.400000000000006,43.07209361432424,42.91089875537512
39.45,42.87317068468809,43.0643882552178
39.5,42.760327453573815,43.17049651493156
39.550000000000004,43.595563688715174,43.250644695156
39.6,43.85420077927876,43.202551017323856
39.650000000000006,43.32693267789866,43.254814866588674
39.7,44.63102604670128,43.544419641644375
39.75,43.72933522328995,43.57689358004094
39.800000000000004,43.693078289520585,43.54950724729147
39.85,43.777825617425165,43.477172991067015
39.900000000000006,43.796539480278405,43.59772112942872
39.95,43.81205564207625,43.550002216209165
40.0,43.611745504732625,43.45957781067263
40.050000000000004,43.59689457631359,43.64587394020336
40.1,43.7084037457065,43.71224785940352
40.150000000000006,43.33678446032685,43.86061361358866
40.2,44.23957545904145,44.04506241347436
40.25,44.05711003378219,44.21697052570355
40.300000000000004,44.62138294522009,44.321022677862736
40.35,44.145617470553304,44.30871975180301
40.400000000000006,44.573146637438555,44.37961860120204
40.45,43.949879950483,44.6207851863882
40.5,44.62121383323449,44.712232091529046
40.550000000000004,45.081144055769215,45.0186222413183
40.6,44.31751607124916,45.05687218059426
40.650000000000006,45.07089354709797,44.947108710718496
40.7,45.04366654358329,45.07905401231706
40.75,44.90227721616924,45.171762430790956
40.800000000000004,45.49407255345312,45.16740968464002
40.85,45.71100854978363,45.133967511620284
40.900000000000006,44.44042050857323,45.151802242800535
40.95,45.35797912487716,45.16092455140794
41.0,45.70674000969189,45.253174580533226
41.050000000000004,45.71321053237054,45.367371270068716
41.1,45.29176496271215,45.311128571337
41.150000000000006,45.58492517096635,45.17966041007935
41.2,45.02082258053177,45.104303306758226
41.25,45.616944322425525,44.974187080731
41.300000000000004,45.178529232335364,45.047889685245345
41.35,45.50990344577488,44.97676901629519
41.400000000000006,44.81231434909884,44.91777410129021
41.45,44.6326683666152,44.89475505731696
41.5,45.32085797446314,45.05753393112005
41.550000000000004,45.21664302094492,45.060452760975146
41.6,45.503757315662675,45.23384772264413
41.650000000000006,46.38427951374571,45.36868899896156
41.7,44.72037700551141,45.23002187985752
41.75,45.15544779404469,45.34542684366547
41.800000000000004,45.67990829315154,45.48622159814635
41.85,45.403831078411095,45.38915350707138
41.900000000000006,45.19260043825023,45.391752745935676
41.95,45.72635607731461,45.45855690075254
42.0,46.05386486257858,45.738589111134026
42.050000000000004,45.68279882172435,45.83099675645202
42.1,45.55915697486514,45.93407330693297
42.150000000000006,45.85667110735206,45.94739479830571
42.2,46.05311540742781,45.911046037278695
42.25,45.37171222945009,45.9942517370269
42.300000000000004,46.5504666432593,46.055192191804665
42.35,46.56260309002023,46.17725951717903
42.400000000000006,46.719381508160396,46.16070991232237
42.45,46.47028946507888,46.271221463972694
42.5,46.30751208046909,46.19598495436467
42.550000000000004,46.96013802676041,46.13417441753818
42.6,46.84383470132604,46.17738004756357
42.650000000000006,47.04978464168137,46.329020330398954
42.7,46.55456602611815,46.22433346726866
42.75,46.18836606894838,46.363037671191684
42.800000000000004,46.833381651172495,46.38632135757438
42.85,44.971440964272524,46.432954768991166
42.900000000000006,47.46206756476693,46.54402649661323
42.95,46.94578891234622,46.763613147200445
43.0,46.37413588545862,46.83123443010293
43.050000000000004,46.45006223365339,46.877220458821846
43.1,46.800027028204624,47.0042495701382
43.150000000000006,47.459704325897725,47.1377127788105
43.2,46.68873715726212,47.15931669875687
43.25,47.44105690458884,47.21807685624656
43.300000000000004,47.563580651232115,47.30068391837586
43.35,47.64870170227634,47.483874881370355
43.400000000000006,47.773904808246584,47.63125922636509
43.45,47.78341469295916,47.706914110033644
43.5,48.05451197226049,47.59994747614132
43.550000000000004,47.067467690704724,47.63630712505784
43.6,47.36448097195249,47.56509471051822
43.650000000000006,47.688711742130664,47.53579664932686
43.7,47.2529512434424,47.529701762963654
43.75,47.64714143149462,47.64085557335447
43.800000000000004,47.643548886871066,47.75369244213839
43.85,47.68207302670644,47.78331901010457
43.900000000000006,48.28311578979702,47.90144741309327
43.95,47.81098990057711,47.89371443250141
44.0,47.54684722434887,47.87929691308339
44.050000000000004,47.70029174752531,47.83754437284236
44.1,48.34960799150047,47.87982508121568
44.150000000000006,47.50986432427219,48.05236682249851
44.2,47.94353774361767,47.954876214315874
44.25,47.83054818481146,48.09082866739994
44.300000000000004,48.158373402282805,48.20358536037086
44.35,48.091570776487636,48.128226410168374
44.400000000000006,48.00677473008984,48.146460921854384
44.45,48.27966423595753,48.23245758717727
44.5,48.20590510914289,48.33018922426018
44.550000000000004,48.760512003565346,48.44767585891594
44.6,48.90107374496049,48.50067917301674
44.650000000000006,49.250622377844316,48.65352152850016
44.7,48.708710071116826,48.8900414888741
44.75,48.39910848821559,48.90323527149236
44.800000000000004,48.78262030565464,49.07677591452277
44.85,49.13406862867644,48.99525038327196
44.900000000000006,49.05243178353214,49.076265454581865
44.95,49.70758234034797,49.14044626942582
45.0,49.202558806811396,49.157161125467496
45.050000000000004,49.53145667954151,49.15246905670492
45.1,48.94603486329148,49.23807338738446
45.150000000000006,49.1111926132668,49.174907626816726
45.2,49.77195428161012,49.27279815448342
45.25,48.66647099456239,49.12833035491091
45.300000000000004,48.46874281413216,49.09391716906729
45.35,49.345631693264295,49.223255224505245
45.400000000000006,49.56345305786317,49.252346791017644
45.45,49.1421421292131,49.4284717630205
45.5,49.99428687889015,49.37019841494246
45.550000000000004,49.687550146745316,49.52178513812576
45.6,49.680993173377445,49.71863610539208
45.650000000000006,49.868095553826244,49.90622477033993
45.7,49.9584514866455,49.96082003627065
45.75,50.583551654399834,50.08412671305561
45.800000000000004,49.58334047985975,50.09076254707461
45.85,49.55488188116195,50.15492679738564
45.900000000000006,50.19525749061539,50.01098076511414
45.95,50.33848299907021,50.10833983411367
46.0,50.39750628202203,50.20208643649639
46.050000000000004,50.60045862592083,50.21548056078126
46.1,50.031971722659186,50.20582991932571
46.150000000000006,49.647882157160986,50.09686887392347
46.2,50.47302195269875,50.36149630687956
46.25,50.612199224735754,50.53037370766051
46.300000000000004,50.55924970973897,50.51828361183993
46.35,50.71152097611258,50.708011012560206
46.400000000000006,51.24102585170834,50.77866416233322
46.45,51.241403752355794,50.769563289158036
46.5,50.51399487473849,50.76770159721624
46.550000000000004,50.66351751657761,50.89569374363014
46.6,50.94927198024718,50.99991314640874
46.650000000000006,50.50314953259073,50.91010543005589
46.7,51.28597993811237,50.810429168654885
46.75,50.98161172367681,50.83362122713403
46.800000000000004,50.962621381259716,50.94679477398289
46.85,50.92741413809577,50.910029330233094
46.900000000000006,50.9607588821785,50.76371687742516
46.95,50.80229208152363,50.9384372923502
47.0,51.362899901129495,51.02568158223202
47.050000000000004,50.78111145774492,51.185083963283596
47.1,51.677676713430635,51.18460715549688
47.150000000000006,50.89251159199009,51.055329209979355
47.2,51.55786864942637,51.22830979485315
47.25,51.256817168842886,51.28386293805755
47.300000000000004,51.39473902844358,51.275757873158895
47.35,51.2602509516931,51.358943237789944
47.400000000000006,51.13974739635266,51.39471494869907
47.45,52.084622507284664,51.42117222483026
47.5,51.248918157634215,51.56710120571885
47.550000000000004,51.591774122211746,51.52989521682764
47.6,51.64903410474551,51.37098753176542
47.650000000000006,51.06317217191503,51.273329859354575
47.7,51.718762838145686,51.337616894769184
47.75,52.430878976573865,51.4740681623997
47.800000000000004,51.497663113038215,51.53109088172284
47.85,51.25062651505076,51.4935769685088
47.900000000000006,51.25658983252962,51.4417064483634
47.95,51.02766973032495,51.49453320873321
48.0,51.704037155932504,51.330982713336255
48.050000000000004,51.54413326633633,51.450745575825025
48.1,51.40262968121862,51.50625925222847
48.150000000000006,51.533945032197686,51.63287886679115
48.2,51.43148165594488,51.75457950634252
48.25,51.39552477794398,51.58017132394066
48.300000000000004,51.56885790311427,51.66042922461112
48.35,50.67125981090947,51.642728131058746
48.400000000000006,50.82671044261431,51.56313174534689
48.45,51.50025736972237,51.700568364375734
48.5,51.53669708147553,51.65359553706247
48.550000000000004,51.47371514852719,51.53996626996337
48.6,51.801206856730275,51.64642882376342
48.650000000000006,52.01572577598318,51.80188231207504
48.7,51.73703626118127,51.96151875371961
48.75,52.004625601733665,51.98510806374772
48.800000000000004,52.08980959867473,52.17958428025261
48.85,52.37652728648296,52.16103038674662
48.900000000000006,51.888603919494145,52.30565024924745
48.95,52.43522233637849,52.36639577330012
49.0,52.63670811668355,52.448361619593555
49.050000000000004,52.38241934758787,52.416768852049756
49.1,52.175809025655475,52.259522796089804
49.150000000000006,51.81921970880629,51.956739638246916
49.2,51.410417613355094,52.07174548809584
49.25,52.6118857572088,52.14020548739754
49.300000000000004,52.235522227446644,52.04821724176986
49.35,51.57922198429655,52.018740216184696
49.400000000000006,53.05909356907264,52.13050376837113
49.45,51.32741856035329,51.97011814260451
49.5,52.145106975268575,51.969643173313614
49.550000000000004,52.11627736169366,52.00058055793627
49.6,52.674294588885196,52.14431220103728
49.650000000000006,52.25558011273642,52.38082916041827
49.7,51.78255809109763,52.32654142718885
49.75,51.74993570585352,52.194036733424156
49.800000000000004,52.375698079135184,52.167877973006156
49.85,52.18161192996715,52.245197227337165
49.900000000000006,51.881176512786915,52.35712392185032
49.95,52.59341468863894,52.28734602987271
50.0,52.67911246692025,52.10704389739557
